id,title,status,phase,targeted_dates,cloud_instances,link
486949,Microsoft Copilot (Microsoft 365): Copilot Prompt Gallery - Share a prompt with a co-worker,In development,General Availability,,gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=486949
485734,Microsoft Viva: Copilot Analytics - Unified experience for Copilot Dashboard and Viva Insights analyst workbench,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=485734
485713,Microsoft Teams: Select camera in pre-join and during meeting,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=485713
486984,Microsoft 365 App: Availability of the Cloud Policy service for Microsoft 365 Government GCC-H and DoD,Launched,General Availability,,gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=486984
486833,Microsoft Teams: Moderator-Governed Meetings for Information Barrier Compliance (Premium),Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=486833
486838,Outlook: Grid keyboard navigation in calendar month view via arrow keys in new Outlook for Windows and Web,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=486838
486830,Microsoft Teams: Call quality reports for BYOD rooms in the Pro Management portal,Launched,General Availability,,worldwide (standard multi-tenant);gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=486830
486827,Microsoft Purview Compliance Portal: Insider Risk Management - Data Security Investigation integration,In development,General Availability,July CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=486827
486706,Microsoft Teams: Town hall usage reports in TAC will have all the relevant usage data related to town hall events in the tenant.,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=486706
486693,Microsoft Teams: Expanded and enhanced peripheral support for BYOD spaces,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=486693
485764,Excel: Python in Excel for the web (GCC),In development,General Availability,,gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=485764
483519,Microsoft Copilot (Microsoft 365): Catch up on a summary of document comments in the top of your document,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=483519
481281,Microsoft Teams: New Teams calendar available to Education customers,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=481281
486696,Outlook: Agents for Microsoft 365 Copilot available in Copilot Chat in Outlook for Mac,In development,Current Channel,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=486696
470026,Microsoft Viva: Viva Learning - Custom user mapping for SuccessFactors integration,In development,General Availability,September CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=470026
485754,Outlook: Add folders from a .pst file to Favorites in new Outlook for Windows,Launched,General Availability,,gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=485754
484059,Outlook: Move to in the pop-out ribbon in New Outlook and Outlook for Web,Launched,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=484059
483508,Outlook: Category Shortcuts in the New Outlook for Windows,Launched,General Availability,June CY2025,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=483508
481155,Microsoft Viva: Group-less campaigns in Viva Amplify,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=481155
485801,OneDrive: New Folder Anyone Link Permission: View & Upload,Launched,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=485801
485706,Microsoft Teams: New Microsoft Teams chat and channels experience in GCC High and DoD,Rolling out,General Availability,,gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=485706
485705,Microsoft Teams: New Microsoft Teams chat and channels experience in GCC,Rolling out,General Availability,,gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=485705
482537,Microsoft Teams: Personal meeting templates (Premium),Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=482537
485755,Outlook: Read-only access to contacts within a PST file in new Outlook for Windows,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=485755
484844,Microsoft Teams: Slide control for presenters,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=484844
485757,Outlook: Create and save email templates in the new Outlook for Windows,In development,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=485757
485752,Outlook: Profile cards in the new Outlook for Windows display people details stored in PST files,Launched,General Availability,,gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=485752
485750,Outlook: Forward as attachment emails in a PST file in new Outlook for Windows,In development,General Availability,,gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=485750
485745,Outlook: Read-only access to calendars within a PST file in new Outlook for Windows,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=485745
485743,Outlook: Auto-Export mailbox to PST file in new Outlook for Windows,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=485743
485742,Outlook: Reply and forward emails in a PST file in new Outlook for Windows,Launched,General Availability,,gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=485742
485738,Outlook: Export mailbox to PST file in new Outlook for Windows,In development,General Availability,,gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=485738
485737,Outlook: Export mailbox to PST file in new Outlook for Windows,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=485737
477822,Microsoft Viva: Viva Learning - Detailed error description for SuccessFactors sync failures,In development,General Availability,August CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=477822
484124,"Microsoft Teams: Townhall concurrent attendees increase to 100,000",Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=484124
484084,Microsoft Purview compliance portal: Discovery of sensitive data sharing to any cloud application or website (inc. GenAI) via network layer,In development,General Availability,July CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=484084
484083,Microsoft Purview compliance portal: Generative AI apps activities as triggers in IRM,In development,General Availability,July CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=484083
478647,"Microsoft Copilot (Microsoft 365): In Copilot Pages, the Chat can now be used to modify the Page",In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=478647
484085,Microsoft Purview compliance portal: Priority content support for Risky AI usage,In development,General Availability,July CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=484085
484123,Microsoft Teams: Copilot summary for transferred calls,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=484123
483506,Microsoft Teams: App ratings in in-context surfaces.,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=483506
484086,Microsoft Purview compliance portal: eDiscovery - Advanced Review Set Query Editor,In development,General Availability,August CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=484086
484058,Outlook: Move to in the pop-out ribbon in New Outlook and Outlook for Web,Launched,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=484058
483965,Microsoft Copilot (Microsoft 365): UX Transparency for Web Queries,Launched,General Availability,,gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=483965
483250,Microsoft Teams: Introducing new IT administrator policies to control Town hall Event Access,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=483250
477817,Microsoft Viva: Viva Learning - Ingestion logs in Viva Learning for SAP SuccessFactors,In development,General Availability,July CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=477817
480716,Microsoft Teams: Send messages to attendees in the meeting lobby with lobby chat,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=480716
483491,Microsoft Purview compliance portal: Endpoint Data Loss Prevention- Paste to Browser prevention support on macOS device with endpoint DLP,Launched,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=483491
480735,Microsoft Purview compliance portal: Information Protection: SharePoint Online extends library permissions to downloaded files,In development,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=480735
482745,Microsoft Teams: Copilot only during call,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=482745
478644,Microsoft Copilot (Microsoft 365): Copilot uses Enterprise assets hosted on Templafy when creating presentations with Copilot,Launched,Current Channel,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=478644
480728,OneDrive: OneDrive files as knowledge sources for agents,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=480728
481149,Windows 365: Available from New Zealand North,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=481149
475064,Microsoft Copilot (Microsoft 365): Copilot uses enterprise assets hosted on SharePoint OAL when creating presentations with Copilot,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=475064
479753,Microsoft Viva: Viva Pulse - Pulse users can assign other users as delegates,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=479753
481835,Microsoft 365 admin center: Usage reports - Microsoft 365 Copilot for GCC Moderate,In development,General Availability,June CY2025,gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=481835
481137,Microsoft Copilot (Microsoft 365): Copilot Chat now offers meeting series selection on CIQ Menu,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=481137
481136,Microsoft Copilot (Microsoft 365): The chat experience now offers better search refinement on CIQ menu Files tab,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=481136
482193,SharePoint: OneDrive and SharePoint – Protect PDF with password,In development,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=482193
481282,Microsoft Copilot (Microsoft 365): Enhanced Copilot in Engage,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=481282
479754,Microsoft Viva: Viva Glint - Self service for retroactive updates,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=479754
481821,"Outlook: Copilot Pages – View, edit & share in Outlook Mobile",In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=481821
481517,OneDrive: Annotate with Apple Pencil Experience on OneDrive for iOS,In development,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=481517
481824,SharePoint: SharePoint agents are available in Teams app Store,In development,General Availability,August CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=481824
481823,SharePoint: SharePoint agents in Teams Mobile,In development,General Availability,August CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=481823
481822,SharePoint: SharePoint Agents in Teams Channels,In development,General Availability,August CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=481822
478924,Microsoft Viva: Viva Engage - Multi-language posts,In development,General Availability,July CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=478924
478643,Microsoft Copilot (Microsoft 365): Copilot uses Enterprise assets hosted on Templafy when creating presentations with Copilot,Launched,Current Channel,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=478643
479083,Microsoft Purview compliance portal: Microsoft Purview capabilities for M365 Copilot,Rolling out,General Availability,,dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=479083
477363,Microsoft Purview compliance portal: Insider Risk Management - Recommended thresholds,In development,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=477363
478648,Microsoft Copilot (Microsoft 365): Pronoun Awareness in Microsoft 365 Copilot,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=478648
478656,Microsoft Viva: Viva Engage Communications Dashboard,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=478656
475055,Microsoft Copilot (Microsoft 365): Copilot uses Enterprise assets hosted on Templafy when creating presentations with Copilot,Launched,Current Channel,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=475055
475056,Microsoft Copilot (Microsoft 365): Copilot uses enterprise assets hosted on SharePoint OAL when creating presentations with Copilot,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=475056
475051,Microsoft Copilot (Microsoft 365): Copilot uses enterprise assets hosted on SharePoint OAL when creating presentations with Copilot,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=475051
477373,Outlook: Support for enhanced calendar-sharing architecture in the New Outlook for Windows and Web,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=477373
473450,Microsoft Viva: Viva Amplify - Distribute from SharePoint,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=473450
369345,Microsoft Teams: ‘Add emoji’ updated keyboard shortcut,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=369345
475968,Microsoft Copilot (Microsoft 365): Dictate your prompts in Copilot Chat,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=475968
475377,Microsoft Purview compliance portal: Department graph for Microsoft Purview Data Security Posture Management for AI,Launched,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=475377
472020,Microsoft Viva: Copilot Studio agents report in Viva Insights analyst workbench,In development,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=472020
415449,Microsoft Copilot (Microsoft 365): Easily write a prompt or choose quick actions from the Copilot icon in your Word doc,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=415449
415448,Microsoft Copilot (Microsoft 365): Easily write a prompt or choose quick actions from the Copilot icon in your Word doc,Launched,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=415448
473803,Outlook: FSLogix support for the new Outlook for Windows,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=473803
176155,Microsoft Purview compliance portal: Information Protection - Exact Data Match adding support for role-based access control (RBAC) for EDM upload authorization,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=176155
473447,Microsoft 365 (Microsoft Copilot): Copilot Chat - Loop Notebooks in ContextIQ,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=473447
470997,Microsoft Copilot (Microsoft 365): Kickstart your document with contextual prompts,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=470997
391672,Microsoft To Do: Microsoft To Do availability in Outlook on the web,In development,General Availability,,gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=391672
357562,Microsoft Viva: Viva Learning - Private thumbnail using SharePoint links for courses,In development,General Availability,July CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=357562
414527,Microsoft Viva: Viva Learning - Setup wizard UX improvements for Workday integration,In development,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=414527
414523,Microsoft Viva: Viva Learning - Sync provider data from a specific date range,In development,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=414523
414522,Microsoft Viva: Viva Learning - Manual sync trigger options for provider data,In development,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=414522
380848,Microsoft Copilot (Microsoft 365): Referenced sources are cited in drafted content,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=380848
370535,Microsoft Purview compliance portal: Data Loss Prevention - Ability to rename the policy and rule names in DLP,In development,General Availability,July CY2025,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=370535
413717,Microsoft Viva: Viva Learning - Customer Facing Reports via Insights Integration,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=413717
162947,Microsoft Viva: Viva Learning - Proficiency level content filter,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=162947
471442,Outlook: Choose save location when saving to a cloud account in the Outlook app for iOS and Android,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc;gcc high,https://www.microsoft.com/microsoft-365/roadmap?featureid=471442
470986,Microsoft Copilot (Microsoft 365): Create the perfect banner for your document with Copilot and Designer,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=470986
418119,Microsoft Teams: Collaborative Notes and Loop Components for Microsoft 365 GCC High and DoD,Rolling out,General Availability,,gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=418119
429646,Microsoft Copilot (Microsoft 365): Copilot Chat - Teams chats in ContextIQ,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=429646
418565,Microsoft Viva: Viva Engage - User-level mute,Cancelled,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=418565
415168,Outlook: Automatically display auto-mapped calendars,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=415168
413110,Microsoft Copilot (Microsoft 365): Ground prompts using SharePoint Sites,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=413110
407640,Microsoft Viva: Viva Pulse - New question types,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=407640
399928,Microsoft Intune: Intune Suite - Endpoint Privilege Management on single session Azure Virtual Desktop,In development,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=399928
421192,Microsoft Purview compliance portal: Information Protection - Enable admins to set default document library label based on container label of a group/site/team,In development,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=421192
420326,Microsoft Teams: Bulk operations summary in the Teams admin center,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=420326
418564,Microsoft Copilot (Microsoft 365): Summarize files shared in Teams chat with Copilot,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=418564
416091,Outlook: Sort by Flag option,In development,General Availability,August CY2025,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=416091
413109,Microsoft Copilot (Microsoft 365): Ground prompts using SharePoint and OneDrive Folders,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=413109
411581,Outlook: Additional formatting options in Outlook for iOS and Android,Launched,General Availability,,worldwide (standard multi-tenant);gcc;gcc high,https://www.microsoft.com/microsoft-365/roadmap?featureid=411581
408170,Microsoft Intune: Enhanced Device Inventory for Windows Devices for Government Cloud (GCCH),In development,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=408170
81379,Microsoft Teams: Remote contact management for Teams Phone devices in Teams admin center,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=81379
413111,Microsoft Copilot (Microsoft 365): Graph Connectors in CIQ,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=413111
398981,Outlook: Updated conversation actions on Outlook for Android,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=398981
394282,Microsoft Purview compliance portal: Information Protection - Sensitivity labels protection policy support for Azure Storage,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=394282
392842,Microsoft Purview compliance portal: Audit - New filters in Audit Search,In development,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=392842
468892,Microsoft Clipchamp: Sharing a portion of a video as a clip,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=468892
464984,Microsoft Copilot (Microsoft 365) Microsoft 365 Copilot Chat general availability for GCC,Launched,General Availability,,gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=464984
407380,Outlook: Use Copilot to select and rewrite specific pieces of text in an email in classic Outlook for Windows,Rolling out,Current Channel,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=407380
384068,Microsoft Viva: Viva Learning - Custom user mapping for Workday,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=384068
468891,Updated Admin Controls,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=468891
468293,Microsoft Clipchamp: Advanced editing from camera,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=468293
413712,Microsoft Teams: Support for PowerPoint live within Cloud Video Interop (CVI),In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=413712
393333,OneDrive: Sync admin reports - GCC,In development,General Availability,,gcc,https://www.microsoft.com/microsoft-365/roadmap?featureid=393333
392848,Microsoft Edge: Auto-discarding Sleeping Tabs,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=392848
181825,Microsoft Purview compliance portal: Communication Compliance - Alert improvements,In development,General Availability,July CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=181825
467250,Outlook: Custom account icons in Outlook Mobile,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=467250
413114,Outlook: People Hub improvements in new Outlook for Windows,Rolling out,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=413114
163976,Microsoft Viva: Viva Glint - Self service for bulk custom access,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=163976
117579,Outlook: Labeling email from attachment's label in Outlook on the web and New Outlook,Launched,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=117579
464994,Microsoft 365: Protection unit-level offboarding for Microsoft 365 Backup,In development,General Availability,July CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=464994
402194,Microsoft Purview compliance portal: Communication Compliance - Ability to exclude spam and bulk emails,In development,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=402194
406910,Microsoft Stream: Seek bar thumbnails for Teams meeting recordings,In development,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=406910
172024,Microsoft Purview compliance portal: Communication Compliance - Adaptive policy scope,In development,General Availability,June CY2025,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=172024
117531,Microsoft Purview compliance portal: Information Protection - New cmdlet for Content Explorer (U.S. Government clouds),In development,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=117531
93246,Microsoft Purview | Communication Compliance: Prioritize analysis of policy-driven alerts with Azure Cognitive Services (U.S. Government clouds),In development,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=93246
423047,Outlook: Mail Merge (Advanced) on Outlook on the Web and new Outlook for Windows,In development,General Availability,August CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=423047
415453,Microsoft Viva: Skills Scenarios for Leaders in Viva Insights,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=415453
412942,Microsoft Purview compliance portal: Insider Risk Management - User exclusion,Rolling out,General Availability,,worldwide (standard multi-tenant);gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=412942
382107,Microsoft Purview compliance portal: Insider Risk Management - Enriching Insider risk management with Communication compliance as an indicator,In development,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=382107
336046,Microsoft Purview compliance portal: Communication Compliance - Enhanced Policy Conditions,In development,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=336046
168843,Microsoft Purview compliance portal: Communication Compliance - Recommended policy scope,In development,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=168843
165402,Microsoft Purview compliance portal: Communication Compliance - User scoping role-based access control (RBAC),In development,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=165402
419809,Microsoft Edge: v.139 - Edge Settings Improvements,Launched,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=419809
416062,Microsoft Copilot (Microsoft 365): Scope delegated mailbox access for emails in Business Chat,In development,General Availability,,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=416062
384871,Microsoft Purview compliance portal: eDiscovery - Review set query report,Rolling out,General Availability,,gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=384871
397771,Microsoft Purview compliance portal: Information Protection - Save filters for Activity Explorer,Launched,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=397771
394279,Microsoft Purview compliance portal: Data Loss Prevention - Decoupling of Policy tips and Email notifications while configuring rules on Data Loss Prevention for Sharepoint and Onedrive,In development,General Availability,June CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=394279
381750,Microsoft Purview compliance portal: Data Loss Prevention for endpoints - Optical character recognition (OCR) support for embedded images in endpoint,In development,General Availability,August CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=381750
156015,Microsoft Purview compliance portal: Sensitivity analysis for policy tuning,Launched,General Availability,,gcc;gcc high;dod,https://www.microsoft.com/microsoft-365/roadmap?featureid=156015
408543,Microsoft Viva: Copilot Headlines report in Advanced Insights,In development,General Availability,July CY2025,worldwide (standard multi-tenant),https://www.microsoft.com/microsoft-365/roadmap?featureid=408543
